TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),PT FE (deg),PT VV (deg),PT IE (deg),PT ML (mm),PT AP (mm),PT SI (mm),Torque TF FE (Nmm),Torque TF VV (Nmm),Torque TF IE (Nmm),Force TF ML (N),Force TF AP (N),Force TF SI (N),,,,,,,,,,,,,,,,,,,,,,,,
-7.5566,-4.3531,4.2398,0.86671,-12.289,-5.0266,-5.5596,2.9504,-8.5063,1.9846,26.288,37.55,1.4626,7.4294,-12.627,-6.9198,38.394,43.119,-622.9,103.75,-33.67,1.0433,-3.1461,-4.9232
-7.401,-4.3893,4.1349,0.86172,-12.326,-5.0676,-5.4925,2.8183,-8.7615,1.82,26.477,37.37,1.3943,7.3248,-12.781,-6.9411,38.616,42.962,-705.68,158.54,-41.472,1.6859,-3.094,-4.2118
-7.2408,-4.3687,4.043,0.73318,-12.369,-5.0464,-5.4007,2.7463,-8.8136,1.7374,26.369,37.281,1.3436,7.2255,-12.746,-6.7514,38.564,42.821,-623.82,135.65,-34.798,1.3962,-3.0955,-4.6378
-7.0703,-4.3671,3.8652,0.62081,-12.354,-5.0476,-5.269,2.7685,-8.5763,1.6236,25.761,37.362,1.3259,7.2393,-12.332,-6.6118,37.95,42.881,-620.74,135.58,-34.698,1.3559,-3.0525,-4.9893
-6.8934,-4.3759,3.6863,0.49323,-12.344,-5.0593,-5.1444,2.7727,-8.5158,1.4944,25.413,37.413,1.2952,7.2449,-12.095,-6.4846,37.601,42.917,-674.75,143.92,-43.028,1.57,-3.0811,-4.1371
-6.6988,-4.4011,3.5922,0.47111,-12.43,-5.1022,-5.066,2.7005,-8.9154,1.4343,25.769,37.292,1.1934,7.1888,-12.408,-6.4448,38.052,42.814,-554.27,98.172,-1.7816,0.97632,-3.0406,-5.0362
-6.4878,-4.4744,3.537,0.52827,-12.516,-5.1789,-5.0052,2.6513,-9.3125,1.3937,26.152,37.207,1.048,7.2026,-12.76,-6.549,38.526,42.783,-651.01,116.37,-37.432,1.3107,-3.0278,-4.2861
-6.2686,-4.483,3.4464,0.4456,-12.564,-5.1925,-4.9042,2.5406,-9.4625,1.2584,26.138,37.053,0.94673,7.092,-12.827,-6.4569,38.57,42.609,-557.45,89.357,-33.38,1.0151,-3.0176,-4.6757
-6.045,-4.4884,3.2775,0.45242,-12.559,-5.2234,-4.7487,2.5343,-9.238,1.1928,25.522,37.059,0.89925,7.0846,-12.438,-6.3817,37.954,42.631,-562.07,91.757,-28.372,0.97524,-2.9679,-4.8926
-5.8609,-4.5946,3.0899,0.61415,-12.631,-5.4356,-4.6446,2.727,-9.0633,1.2611,25.017,37.349,0.82638,7.3759,-12.08,-6.5825,37.525,43.141,-604.94,94.215,-35.446,1.2088,-2.9585,-3.9273
-5.5682,-4.5994,2.9897,0.52385,-12.568,-5.3581,-4.583,2.8043,-9.2693,1.2885,25.121,37.444,0.6027,7.4446,-12.204,-6.4604,37.599,43.096,-448.15,75.335,-20.265,0.7965,-2.9373,-4.8654
